unicode,Cust_IMID,cust_id
30080706,27314,23213
30080715,31002,24771
30080719,27314,23213
30080723,29672,23406
30080728,29670,23584
30080733,29670,23584
30080740,35252,30284
30080757,29670,23584
30080762,23488,15590
30080763,20808,12888
30080776,29523,23304
30080777,17853,9823
30080795,26180,19115
30080807,26180,19115
30080817,16382,20170
30080843,29015,23450
30080848,29015,23450
30080852,26436,19766
30080863,29015,23450
30080867,27992,21321
30080868,22213,14552
30080873,22213,14552
30080874,22213,14552
30080879,29015,23450
30080888,27314,23213
30080889,14984,8189
30080908,21269,13758
30080917,28015,21351
30080918,24572,17365
30080919,17627,9582
30080936,17504,9374
30080952,17504,9374
30080953,17504,9374
30080971,28015,21351
30080973,18907,16012
30080981,23877,16236
30080982,23877,16236
30080992,25043,25372
30080992,25043,25372
30080995,31883,25867
30081001,31344,25185
30081004,31883,25867
30081005,31883,25867
30081007,31883,25867
30081009,31883,25867
30081011,31883,25867
30081014,31883,25867
30081031,11946,6221
30081043,20998,13647
30081047,328,1425
30081051,12445,6994
30081051,12445,6994
30081057,30836,24579
30081095,12445,6994
30081098,13968,24162
30081101,26706,19816
30081105,13968,24162
30081107,30044,24007
30081110,18227,10192
30081125,328,1425
30081137,28184,21969
30081141,20917,13024
30081141,20917,13024
30081150,20998,13647
30081171,17853,9823
30081181,19718,11620
30081182,20998,13647
30081209,17758,9624
30081210,17758,9624
30081262,17141,9148
30081263,18073,13181
30081263,18073,13181
30081286,28184,21969
30081298,26966,21046
30081298,26966,21046
30081330,20288,12151
30081339,12445,6994
30081344,28779,22280
30081353,27071,20257
30081355,27314,23213
30081357,11759,23311
30081357,11759,23311
30081375,25823,18607
30081398,17347,9264
30081404,29117,22795
30081414,11759,23311
30081414,11759,23311
30081417,11759,23311
30081417,11759,23311
30081442,11759,23311
30081442,11759,23311
30081445,11096,9190
30081480,27810,21303
30081492,22213,14552
30081508,26180,19115
30081509,26180,19115
30081511,26180,19115
30081513,14698,8323
30081550,31255,25050
30081584,26540,19589
30081585,30014,23660
30081587,29730,24010
30081588,12333,6675
30081605,12333,6675
30081636,30014,23660
30081658,20808,12888
30081668,30592,24485
30081669,27314,23213
30081676,27314,23213
30081681,18423,10357
30081692,26261,19346
30081698,31002,24771
30081717,24192,24098
30081728,27314,23213
30081729,17853,9823
30081732,24805,17672
30081739,17853,9823
30081740,17853,9823
30081747,17853,9823
30081779,18965,10788
30081811,18190,10283
30081823,30079,23745
30081847,17853,9823
30081861,18965,10788
30081878,17853,9823
30081887,20943,13535
30081890,17853,9823
30081891,17853,9823
30081893,17853,9823
30081898,24192,24098
30081901,16958,12069
30081925,18423,10357
30081926,29672,23406
30081929,29730,24010
30081930,28868,24647
30081954,30052,23695
30081955,17853,9823
30081957,30052,23695
30081960,17853,9823
30081961,30052,23695
30081972,17853,9823
30081977,30052,23695
30081978,30052,23695
30081985,30052,23695
30081990,19029,23899
30081992,17853,9823
30081999,30052,23695
30082000,17853,9823
30082004,30052,23695
30082008,17853,9823
30082012,11946,6221
30082021,19050,21496
30082023,20051,11944
30082024,31002,24771
30082034,23877,16236
30082038,24572,17365
30082049,18907,16012
30082051,20051,11944
30082052,20051,11944
30082053,24572,17365
30082055,29424,23250
30082061,17504,9374
30082073,29424,23250
30082074,4964,3339
30082076,24572,17365
30082078,34450,29309
30082084,20051,11944
30082085,29424,23250
30082086,29424,23250
30082096,15178,24084
30082102,20943,13535
30082102,20943,13535
30082103,30895,24632
30082106,13900,8046
30082111,20051,11944
30082119,30111,23901
30082181,19085,15562
30082184,33768,28505
30082233,29674,23420
30082242,27071,20257
30082252,29674,23420
30082257,29674,23420
30082269,27314,23213
30082289,30137,24077
30082301,18398,24181
30082301,18398,24181
30082321,26436,19766
30082322,30476,24186
30082332,30625,24328
30082343,30349,24048
30082347,30592,24485
30082349,17304,12480
30082363,20325,24080
30082365,20325,24080
30082382,14984,8189
30082394,29117,22795
30082400,30446,24140
30082422,24504,17290
30082428,30813,25125
30082432,30924,24684
30082432,30924,24684
30082454,20943,13535
30082457,17853,9823
30082458,20943,13535
30082465,14131,7220
30082468,17853,9823
30082473,17853,9823
30082480,17853,9823
30082488,20943,13535
30082491,20943,13535
30082509,30044,24007
30082515,20943,13535
30082553,28907,22534
30082558,30497,24654
30082582,30627,24536
30082584,20998,13647
30082586,20998,13647
30082589,30968,24730
30082598,19794,17863
30082601,12334,6522
30082605,17108,9297
30082608,17597,9490
30082609,25513,18301
30082613,18971,13284
30082621,32293,26451
30082622,26706,19816
30082624,19686,15194
30082626,29598,23298
30082635,21248,24906
30082636,21248,24906
30082646,29598,23298
30082662,25561,18350
30082669,30813,25125
30082672,30981,24870
30082678,13968,24162
30082686,16151,9933
30082687,30813,25125
30082697,30981,24870
30082705,27565,20948
30082708,17200,11446
30082708,17200,11446
30082710,23922,16338
30082715,17141,9148
30082719,19767,24751
30082739,18810,10661
30082746,13638,7992
30082748,31573,26385
30082749,17200,11446
30082751,17200,11446
30082751,17200,11446
30082760,17200,11446
30082764,28812,25746
30082774,20009,16518
30082785,17944,9833
30082785,17944,9833
30082806,18001,9877
30082811,17758,9624
30082819,17200,11446
30082819,17200,11446
30082820,17200,11446
30082831,17200,11446
30082836,17200,11446
30082836,17200,11446
30082858,15944,8463
30082859,23166,15296
30082876,17853,9823
30082902,17853,9823
30082905,30627,24536
30082906,30044,24007
30082909,30497,24654
30082911,15944,8463
30082911,15944,8463
30082916,15944,8463
30082916,15944,8463
30082919,16311,9286
30082922,30627,24536
30082924,30627,24536
30082925,15944,8463
30082925,15944,8463
30082926,13532,6958
30082928,16311,9286
30082942,18227,10192
30082949,17108,9297
30082952,30627,24536
30082962,13638,7992
30082964,15944,8463
30082964,15944,8463
30082965,13412,7064
30082966,13968,24162
30082974,26706,19816
30082999,30111,23901
30083006,20998,13647
30083013,19878,15276
30083015,30627,24536
30083016,17929,11577
30083034,16729,9021
30083044,29117,22795
30083060,20444,12627
30083069,29117,22795
30083078,29117,22795
30083087,28737,23243
30083092,26436,19766
30083105,14984,8189
30083109,26138,18953
30083110,27810,21303
30083113,26138,18953
30083129,17853,9823
30083137,28489,21997
30083149,14984,8189
30083158,24192,24098
30083161,24192,24098
30083177,30592,24485
30083187,30496,24207
30083188,29117,22795
30083191,29117,22795
30083192,30592,24485
30083202,24192,24098
30083206,29117,22795
30083208,29117,22795
30083212,30592,24485
30083213,30044,24007
30083215,30592,24485
30083216,24192,24098
30083217,30044,24007
30083222,30044,24007
30083236,30044,24007
30083237,30044,24007
30083239,30044,24007
30083240,30044,24007
30083241,30044,24007
30083247,20325,24080
30083259,30044,24007
30083263,20325,24080
30083278,20325,24080
30083285,20325,24080
30083290,17853,9823
30083330,24192,24098
30083332,24192,24098
30083333,24192,24098
30083334,24192,24098
30083337,28548,22603
30083338,24192,24098
30083340,24192,24098
30083341,24192,24098
30083345,30496,24207
30083349,21575,15339
30083354,24192,24098
30083358,24192,24098
30083361,24192,24098
30083370,16958,12069
30083383,20444,12627
30083385,31002,24771
30083390,16222,8481
30083392,28737,23243
30083409,14984,8189
30083419,26138,18953
30083424,24192,24098
30083426,24192,24098
30083431,24192,24098
30083441,28737,23243
30083446,28868,24647
30083455,17853,9823
30083456,17853,9823
30083457,27622,20976
30083458,17853,9823
30083466,30592,24485
30083471,27992,21321
30083473,27992,21321
30083478,26860,25280
30083486,30813,25125
30083541,29424,23250
30083542,29424,23250
30083547,29424,23250
30083549,29424,23250
30083550,29424,23250
30083551,29424,23250
30083555,29424,23250
30083561,18907,16012
30083565,23267,20740
30083568,13846,8645
30083569,24345,18963
30083573,13846,8645
30083578,18073,13181
30083586,17200,11446
30083586,17200,11446
30083587,31193,24990
30083601,27992,21321
30083605,16151,9933
30083607,30981,24870
30083611,30981,24870
30083619,12416,6592
30083620,30981,24870
30083630,15944,8463
30083630,15944,8463
30083633,30813,25125
30083635,30981,24870
30083638,29092,22699
30083642,31132,24969
30083656,34543,29372
30083657,30813,25125
30083658,31132,24969
30083666,31132,24969
30083677,22102,16193
30083683,31132,24969
30083685,30981,24870
30083686,31132,24969
30083687,17200,11446
30083688,30981,24870
30083691,30981,24870
30083694,31132,24969
30083695,30981,24870
30083700,30981,24870
30083701,30981,24870
30083702,30981,24870
30083706,30981,24870
30083709,30981,24870
30083725,21677,21619
30083728,31193,24990
30083735,17986,9932
30083736,19686,15194
30083738,16981,25326
30083747,28459,22585
30083748,30813,25125
30083749,16082,8425
30083751,30813,25125
30083753,30813,25125
30083775,12334,6522
30083776,31193,24990
30083777,17846,9737
30083783,30813,25125
30083786,30813,25125
30083801,20922,13559
30083804,25992,18793
30083813,16143,11730
30083814,13968,24162
30083820,34450,29309
30083822,16981,25326
30083826,30813,25125
30083827,30813,25125
30083828,16143,11730
30083831,30813,25125
30083833,30813,25125
30083836,30813,25125
30083838,30813,25125
30083841,30813,25125
30083842,30813,25125
30083861,16143,11730
30083868,22577,17578
30083885,26706,19816
30083894,26706,19816
30083925,32756,26991
30083927,30981,24870
30083948,30813,25125
30083949,16512,16098
30083949,16512,16098
30083951,31522,25432
30084002,15944,8463
30084002,15944,8463
30084006,31522,25432
30084016,27107,20284
30084034,26436,19766
30084041,29730,24010
30084045,17853,9823
30084046,17853,9823
30084049,30044,24007
30084051,13900,8046
30084054,17853,9823
30084058,17853,9823
30084059,17853,9823
30084060,17853,9823
30084069,17853,9823
30084070,17853,9823
30084072,17853,9823
30084074,17853,9823
30084079,17853,9823
30084081,17853,9823
30084084,17853,9823
30084087,17853,9823
30084089,17853,9823
30084102,30446,24140
30084110,15130,7804
30084111,28737,23243
30084121,29730,24010
30084128,26436,19766
30084132,29503,24625
30084149,26390,19364
30084163,25109,24231
30084168,26436,19766
30084173,21716,18927
30084177,31002,24771
30084178,26436,19766
30084179,28737,23243
30084185,12416,6592
30084200,27071,20257
30084201,26436,19766
30084210,31002,24771
30084219,24192,24098
30084237,11607,7500
30084249,25109,24231
30084262,17853,9823
30084265,17853,9823
30084266,17853,9823
30084267,17853,9823
30084272,17853,9823
30084283,24192,24098
30084285,26436,19766
30084294,24192,24098
30084297,24192,24098
30084300,24192,24098
30084308,24192,24098
30084320,24192,24098
30084327,24192,24098
30084329,30134,24170
30084330,24192,24098
30084333,29117,22795
30084334,29117,22795
30084371,21376,14166
30084402,30661,24406
30084406,20552,12467
30084407,21376,14166
30084429,24192,24098
30084440,24192,24098
30084444,27992,21321
30084485,12333,6675
30084494,30137,24077
30084497,20552,12467
30084509,12333,6675
30084515,7208,4083
30084566,26436,19766
30084570,30661,24406
30084590,17853,9823
30084598,17853,9823
30084600,17853,9823
30084601,17853,9823
30084602,17853,9823
30084605,17853,9823
30084606,17853,9823
30084607,17853,9823
30084609,17853,9823
30084611,17853,9823
30084616,20444,12627
30084617,20444,12627
30084618,30104,23773
30084619,20444,12627
30084620,20444,12627
30084633,30137,24077
30084634,29503,24625
30084635,29503,24625
30084642,28298,24627
30084645,30592,24485
30084648,26144,18964
30084649,27071,20257
30084651,27071,20257
30084658,27071,20257
30084667,30661,24406
30084673,27071,20257
30084682,27071,20257
30084692,27071,20257
30084697,30163,24593
30084703,28298,24627
30084708,28548,22603
30084723,27071,20257
30084724,28548,22603
30084726,28627,24439
30084727,27071,20257
30084731,27071,20257
30084735,27071,20257
30084832,17853,9823
30084834,27071,20257
30084851,29730,24010
30084852,12333,6675
30084854,728,1575
30084869,27071,20257
30084872,27071,20257
30084873,15130,7804
30084875,27071,20257
30084883,28779,22280
30084886,12333,6675
30084897,15864,13579
30084903,26436,19766
30084922,30079,23745
30084926,30112,23788
30084931,17853,9823
30084934,17853,9823
30084944,28737,23243
30084948,30661,24406
30084949,28779,22280
30084950,26138,18953
30084956,28298,24627
30084962,30661,24406
30084966,29117,22795
30084985,28737,23243
30084986,28737,23243
30084991,28737,23243
30085023,17853,9823
30085026,17853,9823
30085029,17853,9823
30085034,19029,23899
30085035,13846,8645
30085037,18398,24181
30085046,17853,9823
30085047,17853,9823
30085049,17853,9823
30085057,17853,9823
30085062,17853,9823
30085073,17853,9823
30085074,17853,9823
30085078,17853,9823
30085079,17853,9823
30085092,15178,24084
30085122,11759,23311
30085122,11759,23311
30085129,11946,6221
30085130,11946,6221
30085133,11946,6221
30085141,11946,6221
30085147,11946,6221
30085151,23877,16236
30085154,11946,6221
30085156,15178,24084
30085168,17853,9823
30085171,17853,9823
30085173,17853,9823
30085175,17853,9823
30085176,17853,9823
30085177,17853,9823
30085210,27071,20257
30085218,27071,20257
30085233,4678,6537
30085245,27071,20257
30085245,27071,20257
30085249,29730,24010
30085250,21376,14166
30085256,30497,24654
30085257,27071,20257
30085262,29730,24010
30085270,27071,20257
30085280,27071,20257
30085281,27071,20257
30085284,27071,20257
30085285,30592,24485
30085288,29886,23553
30085289,30592,24485
30085291,30592,24485
30085292,25654,18494
30085293,27071,20257
30085294,27071,20257
30085295,30592,24485
30085298,20727,12798
30085303,21376,14166
30085307,12333,6675
30085308,27071,20257
30085309,27071,20257
30085310,30592,24485
30085314,27071,20257
30085316,29730,24010
30085318,30592,24485
30085319,27071,20257
30085326,27071,20257
30085331,27071,20257
30085344,21113,13233
30085354,30592,24485
30085360,27071,20257
30085368,6350,3964
30085380,30592,24485
30085381,27071,20257
30085384,27071,20257
30085398,27071,20257
30085400,27071,20257
30085407,28298,24627
30085408,30349,24048
30085420,19029,23899
30085425,30163,24593
30085433,4678,6537
30085434,32804,27056
30085436,30134,24170
30085445,29258,24465
30085446,28298,24627
30085453,31378,25249
30085461,28298,24627
30085464,28298,24627
30085469,30592,24485
30085477,29886,23553
30085479,4678,6537
30085485,27071,20257
30085486,27071,20257
30085487,30661,24406
30085489,25556,18342
30085491,27071,20257
30085493,19029,23899
30085496,30746,25245
30085497,31049,24810
30085509,17853,9823
30085514,17853,9823
30085516,17853,9823
30085517,29424,23250
30085518,4964,3339
30085519,29424,23250
30085522,15178,24084
30085525,29424,23250
30085526,29424,23250
30085527,30895,24632
30085529,15178,24084
30085537,26566,19631
30085542,29424,23250
30085545,29424,23250
30085554,17755,25262
30085555,17755,25262
30085559,31119,25000
30085568,18774,10594
30085569,4964,3339
30085570,4964,3339
30085571,18375,10208
30085572,18375,10208
30085573,18375,10208
30085574,4964,3339
30085575,18375,10208
30085576,24314,17098
30085588,27969,21471
30085590,17755,25262
30085608,29424,23250
30085629,27954,22952
30085660,24510,17690
30085667,29503,24625
30085671,28298,24627
30085672,19502,11930
30085674,28298,24627
30085679,28298,24627
30085682,29503,24625
30085683,30163,24593
30085689,16729,9021
30085708,20325,24080
30085726,26464,26753
30085735,11946,6221
30085742,12749,6887
30085744,20325,24080
30085745,11946,6221
30085747,11946,6221
30085750,20325,24080
30085754,11946,6221
30085760,28737,23243
30085762,12794,24728
30085767,28737,23243
30085771,28737,23243
30085773,28737,23243
30085774,30134,24170
30085776,28301,21826
30085785,28737,23243
30085786,28737,23243
30085788,28737,23243
30085797,12333,6675
30085798,28737,23243
30085804,28737,23243
30085808,22876,15184
30085809,28301,21826
30085817,26436,19766
30085821,27352,24753
30085844,26436,19766
30085858,30661,24406
30085874,26390,19364
30085888,25476,19644
30085893,28301,21826
30085899,30134,24170
30085906,28627,24439
30085919,27352,24753
30085920,27352,24753
30085942,15864,13579
30085962,30497,24654
30085973,30134,24170
30085980,11946,6221
30085988,11946,6221
30085990,11946,6221
30086000,11946,6221
30086002,11946,6221
30086003,11946,6221
30086008,11946,6221
30086009,11946,6221
30086010,11946,6221
30086011,11946,6221
30086012,11946,6221
30086015,11946,6221
30086016,11946,6221
30086021,25556,18342
30086043,30134,24170
30086051,30134,24170
30086053,24975,17774
30086064,4678,6537
30086071,22748,16698
30086083,21457,13731
30086086,22748,16698
30086093,30661,24406
30086094,21983,14287
30086099,30134,24170
30086102,11946,6221
30086114,11946,6221
30086122,11946,6221
30086138,12749,6887
30086189,31119,25000
30086193,13496,13649
30086209,6870,24904
30086215,12749,6887
30086224,12749,6887
30086225,20325,24080
30086241,22748,16698
30086248,24192,24098
30086249,4678,6537
30086281,22748,16698
30086317,18462,10415
30086318,21477,13750
30086327,29730,24010
30086329,31119,25000
30086330,27352,24753
30086348,29730,24010
30086350,19190,25445
30086353,12749,6887
30086369,30097,25362
30086385,22748,16698
30086409,13320,6880
30086419,29730,24010
30086423,30134,24170
30086431,15864,13579
30086443,31119,25000
30086452,22748,16698
30086460,29730,24010
30086469,31119,25000
30086476,6870,24904
30086485,13496,13649
30086493,22748,16698
30086499,20288,12151
30086501,20727,12798
30086506,12050,6427
30086514,12749,6887
30086528,29424,23250
30086530,18774,10594
30086531,29424,23250
30086533,29424,23250
30086536,29657,23377
30086541,17791,20539
30086553,13405,8520
30086568,31119,25000
30086576,27992,21321
30086592,29730,24010
30086615,13496,13649
30086616,31119,25000
30086636,31378,25249
30086639,11388,6419
30086642,31119,25000
30086654,29730,24010
30086663,31378,25249
30086672,12333,6675
30086690,25654,18494
30086691,24916,25231
30086697,24916,25231
30086707,31002,24771
30086716,30316,23978
30086720,31403,25443
30086739,31403,25443
30086762,11388,6419
30086764,11388,6419
30086766,11388,6419
30086771,13496,13649
30086799,31330,25187
30086800,26138,18953
30086806,26138,18953
30086818,24707,17493
30086824,14850,7947
30086824,14850,7947
30086841,22748,16698
30086849,26634,19684
30086859,14929,25019
30086865,28627,24439
30086871,31378,25249
30086882,27352,24753
30086892,14929,25019
30086893,14929,25019
30086896,14929,25019
30086922,28627,24439
30086926,28627,24439
30086937,31119,25000
30086947,26138,18953
30086951,23488,15590
30086980,22748,16698
30087039,13496,13649
30087042,6870,24904
30087048,14929,25019
30087082,26138,18953
30087103,29730,24010
30087114,21113,13233
30087124,22171,14525
30087136,30746,25245
30087168,28627,24439
30087174,12333,6675
30087175,22011,19214
30087180,28627,24439
30087192,29117,22795
30087193,22011,19214
30087197,31321,25137
30087203,14772,12014
30087219,12333,6675
30087259,28737,23243
30087266,12749,6887
30087311,30163,24593
30087317,28627,24439
30087318,30163,24593
30087353,27810,21303
30087364,28015,21351
30087382,140,1325
30087398,31403,25443
30087414,31321,25137
30087431,12749,6887
30087445,31002,24771
30087452,32976,27261
30087483,11607,7500
30087488,12749,6887
30087495,12749,6887
30087532,32465,26714
30087541,17791,20539
30087549,17791,20539
30087551,17791,20539
30087578,32465,26714
30087585,13900,8046
30087587,32465,26714
30087591,32465,26714
30087594,13459,9741
30087600,17791,20539
30087601,18375,10208
30087636,14470,15593
30087640,32340,26495
30087641,14470,15593
30087647,31344,25185
30087651,16550,8867
30087658,14470,15593
30087660,17694,9732
30087661,31879,25863
30087677,13496,13649
30087688,31378,25249
30087692,31378,25249
30087695,31835,25796
30087701,31444,25320
30087702,31321,25137
30087720,31835,25796
30087730,31378,25249
30087742,31321,25137
30087753,18190,10283
30087757,31002,24771
30087759,28349,21803
30087763,31897,25896
30087770,13124,14119
30087776,12749,6887
30087805,31835,25796
30087806,11759,23311
30087807,31835,25796
30087810,31403,25443
30087812,31835,25796
30087819,31403,25443
30087824,31403,25443
30087826,17837,24894
30087828,27314,23213
30087829,12749,6887
30087831,25654,18494
30087832,12749,6887
30087842,31403,25443
30087843,12749,6887
30087868,12749,6887
30087869,12749,6887
30087885,26518,19623
30087886,15134,10867
30087887,18130,10015
30087888,12749,6887
30087900,12749,6887
30087912,12749,6887
30087915,29577,23279
30087922,12749,6887
30087923,30661,24406
30087939,31403,25443
30087941,31403,25443
30087945,31403,25443
30087952,31835,25796
30087955,12749,6887
30087961,12333,6675
30087965,31321,25137
30087976,31321,25137
30087980,21477,13750
30087981,13496,13649
30087982,12749,6887
30087984,30661,24406
30087999,8826,5114
30088008,13709,15328
30088009,13709,15328
30088018,25728,18526
30088019,17791,20539
30088033,18375,10208
30088037,18462,10415
30088038,4964,3339
30088041,11437,6112
30088046,11437,6112
30088048,4964,3339
30088049,18375,10208
30088051,18375,10208
30088061,32219,26375
30088067,21424,13666
30088073,32642,26894
30088074,32642,26894
30088076,20051,11944
30088086,20134,19966
30088113,32737,26969
30088115,32737,26969
30088120,21113,13233
30088148,20051,11944
30088151,16516,8964
30088154,32219,26375
30088155,17504,9374
30088171,30895,24632
30088171,30895,24632
30088179,21113,13233
30088181,18462,10415
30088183,21113,13233
30088187,21113,13233
30088192,24314,17098
30088193,24314,17098
30088195,20051,11944
30088200,18375,10208
30088201,4964,3339
30088204,20051,11944
30088254,10396,5867
30088257,30895,24632
30088257,30895,24632
30088264,30895,24632
30088285,17704,9988
30088301,32219,26375
30088332,11607,7500
30088340,14984,8189
30088366,14984,8189
30088368,30112,23788
30088375,12333,6675
30088383,14984,8189
30088384,29707,23448
30088394,29886,23553
30088407,30661,24406
30088413,12749,6887
30088423,12749,6887
30088428,12749,6887
30088429,12749,6887
30088432,12749,6887
30088434,12749,6887
30088446,16617,10126
30088472,7200,4036
30088487,16400,8552
30088512,31161,24957
30088517,12749,6887
30088519,29989,24629
30088520,20444,12627
30088525,28737,23243
30088527,20444,12627
30088540,12050,6427
30088541,28737,23243
30088543,12749,6887
30088545,31835,25796
30088552,30134,24170
30088567,28288,25047
30088576,31835,25796
30088577,31835,25796
30088579,31835,25796
30088580,31835,25796
30088585,31835,25796
30088586,31835,25796
30088587,31835,25796
30088590,31835,25796
30088591,31835,25796
30088593,31835,25796
30088594,31835,25796
30088596,31835,25796
30088598,31835,25796
30088599,31835,25796
30088600,31835,25796
30088601,31835,25796
30088603,31835,25796
30088605,31835,25796
30088609,31835,25796
30088611,12749,6887
30088624,12749,6887
30088627,12749,6887
30088644,29523,23304
30088648,18130,10015
30088656,12749,6887
30088676,25556,18342
30088677,26518,19623
30088683,13496,13649
30088699,28737,23243
30088700,28073,25761
30088702,28737,23243
30088715,30180,23874
30088734,31655,25801
30088751,28073,25761
30088794,20727,12798
30088810,30349,24048
30088812,12749,6887
30088816,22748,16698
30088821,18130,10015
30088825,31835,25796
30088831,18130,10015
30088833,31835,25796
30088838,30134,24170
30088839,30134,24170
30088841,31835,25796
30088842,31835,25796
30088845,31655,25801
30088851,23681,15858
30088852,17200,11446
30088857,26180,19115
30088875,12749,6887
30088877,13846,8645
30088888,12749,6887
30088902,12749,6887
30088914,12749,6887
30088918,12749,6887
30088919,12749,6887
30088921,12749,6887
30088924,31862,25949
30088925,12749,6887
30088926,31617,25569
30088927,27314,23213
30088931,12749,6887
30088932,12749,6887
30088956,17837,24894
30088964,29672,23406
30088965,13496,13649
30088975,13496,13649
30088986,8514,4832
30088987,31835,25796
30089006,30137,24077
30089019,16981,25326
30089020,16981,25326
30089024,16981,25326
30089025,31522,25432
30089035,27107,20284
30089035,27107,20284
30089037,13532,6958
30089039,31522,25432
30089043,13532,6958
30089046,31522,25432
30089048,31522,25432
30089049,16981,25326
30089055,16981,25326
30089062,17200,11446
30089062,17200,11446
30089081,16578,8815
30089082,11607,7500
30089107,20009,16518
30089123,17200,11446
30089123,17200,11446
30089124,20976,13948
30089128,13846,8645
30089145,17200,11446
30089149,17200,11446
30089149,17200,11446
30089150,28812,25746
30089153,17200,11446
30089153,17200,11446
30089159,17200,11446
30089159,17200,11446
30089169,17200,11446
30089171,17200,11446
30089177,13846,8645
30089178,17200,11446
30089178,17200,11446
30089198,28812,25746
30089199,19874,25570
30089200,31972,26034
30089265,13543,7253
30089265,13543,7253
30089271,17944,9833
30089271,17944,9833
30089290,23424,15751
30089300,34485,29336
30089302,34485,29336
30089317,18203,10171
30089334,26860,25280
30089349,19217,11051
30089366,35639,30864
30089381,13638,7992
30089384,17780,9677
30089395,12554,6553
30089405,11543,6030
30089424,16143,11730
30089425,32235,26391
30089438,19672,15656
30089443,28812,25746
30089445,22102,16193
30089472,31573,26385
30089475,31573,26385
30089476,31573,26385
30089487,31573,26385
30089497,32204,26350
30089497,32204,26350
30089498,32235,26391
30089499,17780,9677
30089502,25378,18132
30089514,13543,7253
30089514,13543,7253
30089522,31835,25796
30089530,12749,6887
30089533,28737,23243
30089536,29523,23304
30089537,30134,24170
30089549,29989,24629
30089564,31835,25796
30089567,31835,25796
30089571,31891,25879
30089574,16222,8481
30089577,12749,6887
30089579,12749,6887
30089580,12749,6887
30089589,12749,6887
30089591,12749,6887
30089592,12749,6887
30089597,12749,6887
30089608,12749,6887
30089610,12749,6887
30089612,12749,6887
30089614,12749,6887
30089617,12749,6887
30089624,12749,6887
30089633,12749,6887
30089634,12749,6887
30089636,12749,6887
30089639,12749,6887
30089641,12749,6887
30089642,12749,6887
30089645,26180,19115
30089647,12749,6887
30089656,21016,13131
30089662,29989,24629
30089665,12749,6887
30089669,23681,15858
30089670,12749,6887
30089675,12749,6887
30089683,31655,25801
30089686,30134,24170
30089688,30134,24170
30089701,31655,25801
30089702,30134,24170
30089709,20444,12627
30089720,28073,25761
30089721,12749,6887
30089722,12749,6887
30089723,12749,6887
30089735,12749,6887
30089736,12749,6887
30089737,28073,25761
30089762,12749,6887
30089767,12749,6887
30089769,12749,6887
30089771,12749,6887
30089772,12749,6887
30089781,12749,6887
30089789,30134,24170
30089792,12749,6887
30089798,12749,6887
30089802,12749,6887
30089806,12749,6887
30089807,26518,19623
30089816,12749,6887
30089817,12749,6887
30089819,20444,12627
30089825,31655,25801
30089826,20727,12798
30089835,12749,6887
30089845,31655,25801
30089846,30134,24170
30089847,10699,5678
30089870,12749,6887
30089879,12749,6887
30089880,10699,5678
30089889,12749,6887
30089899,29523,23304
30089905,12749,6887
30089912,12749,6887
30089920,12749,6887
30089928,12749,6887
30089949,12749,6887
30089960,12749,6887
30089961,11976,7493
30089964,20861,12971
30089967,12749,6887
30089976,28737,23243
30089977,20444,12627
30089998,12749,6887
30089999,26518,19623
30090003,12749,6887
30090004,12749,6887
30090005,12749,6887
30090008,12749,6887
30090012,12749,6887
30090015,12333,6675
30090021,12749,6887
30090024,12749,6887
30090025,12749,6887
30090028,28737,23243
30090030,12749,6887
30090033,12749,6887
30090035,12749,6887
30090038,12749,6887
30090043,12749,6887
30090048,26518,19623
30090049,12749,6887
30090053,32279,26564
30090056,12749,6887
30090057,12749,6887
30090058,12749,6887
30090061,28737,23243
30090065,13900,8046
30090069,13844,7142
30090101,12749,6887
30090105,28737,23243
30090110,12749,6887
30090111,31835,25796
30090112,12749,6887
30090120,12749,6887
30090122,12749,6887
30090123,12749,6887
30090130,30134,24170
30090134,31835,25796
30090135,12749,6887
30090139,12749,6887
30090142,12749,6887
30090147,12749,6887
30090151,12749,6887
30090152,12749,6887
30090168,13900,8046
30090169,26645,27286
30090199,30134,24170
30090202,30079,23745
30090204,31862,25949
30090218,12333,6675
30090229,28737,23243
30090232,28737,23243
30090235,20054,12091
30090236,12749,6887
30090246,29989,24629
30090258,12749,6887
30090265,28737,23243
30090294,12749,6887
30090299,12749,6887
30090305,12749,6887
30090306,28737,23243
30090308,12749,6887
30090310,28737,23243
30090315,28737,23243
30090318,31780,26058
30090319,29989,24629
30090328,20054,12091
30090330,29989,24629
30090331,29989,24629
30090334,28737,23243
30090339,28737,23243
30090346,12749,6887
30090354,28737,23243
30090364,12749,6887
30090366,12749,6887
30090370,12749,6887
30090372,12749,6887
30090375,12749,6887
30090383,33946,28777
30090393,12749,6887
30090397,12749,6887
30090399,31655,25801
30090400,30349,24048
30090401,31655,25801
30090409,21660,18823
30090412,21660,18823
30090417,31655,25801
30090428,20444,12627
30090435,31655,25801
30090451,12749,6887
30090464,30134,24170
30090475,25556,18342
30090482,25993,18794
30090500,32378,26591
30090503,28737,23243
30090516,12749,6887
30090535,24975,17774
30090546,24504,17290
30090560,28737,23243
30090567,18130,10015
30090570,28737,23243
30090576,18130,10015
30090578,28737,23243
30090580,28737,23243
30090597,28737,23243
30090600,28737,23243
30090603,28737,23243
30090606,28737,23243
30090640,28737,23243
30090641,28737,23243
30090642,11119,5982
30090644,28737,23243
30090645,28737,23243
